0.003093,2.215682,5.065751,698.154799
0.003106,2.208170,5.344016,698.700950
0.003113,2.204711,5.625418,702.650682
0.003112,2.212574,5.909071,704.985416
0.003101,2.215902,6.194040,705.872427
0.003095,2.215332,6.479350,704.662622
0.003106,2.208853,6.763984,706.019671
0.003113,2.208197,7.046892,710.367517
0.003112,2.216431,7.326990,712.555150
0.003103,2.218569,7.603164,712.764568
0.003100,2.216643,7.874272,712.001334
0.003110,2.211010,8.139149,714.065989
0.003114,2.212787,8.396605,718.605218
0.003114,2.221223,8.645427,720.907462
0.003106,2.223601,8.884384,720.903924
0.003105,2.219928,9.112230,719.832885
0.003115,2.213951,9.327701,722.546301
0.003117,2.217855,9.529526,727.071517
0.003116,2.226358,9.716424,729.356052
0.003109,2.228856,9.887115,729.297437
0.003110,2.225368,10.040320,727.862708
0.003120,2.217084,10.174771,731.470381
0.003123,2.223478,10.289221,735.518077
0.003119,2.231328,10.382444,737.692153
0.003112,2.233856,10.453252,737.504632
0.003114,2.230479,10.500498,735.834983
0.003125,2.221321,10.523092,740.042166
0.003128,2.230464,10.520004,743.733982
0.003122,2.235714,10.490278,745.736406
0.003109,2.238204,10.433038,745.374937
0.003118,2.234882,10.347500,743.997260
0.003121,2.227812,10.232979,748.145972
0.003116,2.236494,10.088894,751.541514
0.003103,2.239332,9.914776,753.335397
0.003095,2.236378,9.710275,752.776720
0.003099,2.227720,9.475158,751.894099
0.003094,2.224208,9.209320,755.683152
0.003081,2.227292,8.912778,758.793471
0.003061,2.224706,8.585674,760.359929
0.003062,2.216545,8.228274,759.596545
0.003058,2.202934,7.840968,759.140513
0.003046,2.202930,7.424262,762.570434
0.003027,2.200883,6.978777,763.732333
0.003012,2.193458,6.505245,762.627502
0.003009,2.180780,6.004499,759.272648
0.002998,2.167600,5.477471,760.803009
0.002981,2.166359,4.925183,761.663483
0.002956,2.159979,4.348741,760.356632
0.002950,2.148579,3.749326,756.904593
0.002941,2.132293,3.128187,754.074684
0.002926,2.122766,2.486634,754.791728
0.002903,2.117748,1.826030,753.462392
0.002882,2.107957,1.147783,750.110302
0.002876,2.093517,0.453340,744.769497
0.002862,2.074568,0.078998,737.483751
0.002843,2.068345,0.079023,728.305883
0.002818,2.060444,0.079016,717.297071
0.002786,2.048131,0.078978,704.526144
0.002749,2.031529,0.078910,690.068891
0.002706,2.010773,0.078811,674.007357
0.002658,1.986009,0.078683,656.429154
0.002605,1.957395,0.078527,637.426769
0.002547,1.925101,0.078343,617.096879
0.002484,1.889301,0.078131,595.539683
0.002417,1.850182,0.077893,572.858231
0.002346,1.807934,0.077629,549.157773
0.002271,1.762755,0.077550,524.545118
0.002193,1.714847,0.077562,499.128004
0.002111,1.664415,0.077544,473.014493
0.002027,1.611670,0.077498,446.312377
0.001940,1.556823,0.077423,419.128608
0.001851,1.500087,0.077320,391.568754
0.001759,1.441674,0.077190,363.736474
0.001667,1.381798,0.077034,335.733032
0.001572,1.320671,0.076851,307.656832
0.001477,1.258502,0.076644,279.602996
0.001381,1.195499,0.076411,251.662970
0.001284,1.131867,0.076155,223.924174
0.001188,1.067805,0.075875,196.469689
0.001091,1.003508,0.075711,169.377983
0.000995,0.939168,0.075679,142.722684
0.000899,0.874967,0.075621,116.572391
0.000804,0.811085,0.075536,90.990528
0.000710,0.747692,0.075427,66.035243
0.000618,0.684952,0.075292,41.759345
0.000527,0.623021,0.075133,18.210278
0.000438,0.562048,0.074951,0.000000
0.000350,0.502171,0.074745,0.000000
0.000265,0.443521,0.074516,0.000000
0.000182,0.386220,0.074265,0.000000
0.000101,0.330381,0.073993,0.000000
0.000023,0.276106,0.073720,0.000000
0.000000,0.223489,0.073641,0.000000
0.000000,0.172614,0.073591,0.000000
0.000000,0.123555,0.073517,0.000000
0.000000,0.076378,0.073420,0.000000
0.000000,0.031138,0.073300,0.000000
0.000000,0.000000,0.073158,0.000000
0.000000,0.000000,0.072994,0.000000
0.000000,0.000000,0.072808,0.000000
0.000000,0.000000,0.073295,0.000000
0.000000,0.000000,0.073192,0.000000
0.000000,0.000000,0.074522,0.000000
0.000000,0.000000,0.075653,0.000000
0.000000,0.000000,0.076379,0.000000
0.000000,0.000000,0.077167,0.000000
0.000000,0.000000,0.077346,0.000000
0.000000,0.000000,0.078040,0.000000
0.000000,0.000000,0.079506,0.000000
0.000000,0.000000,0.080286,0.000000
0.000000,0.000000,0.080444,0.000000
0.000000,0.000000,0.080891,0.000000
0.000000,0.000000,0.080895,0.000000
0.000000,0.000000,0.082703,0.000000
0.000000,0.000000,0.083807,0.000000
0.000000,0.000000,0.084268,0.000000
0.000000,0.000000,0.084148,0.000000
0.000000,0.000000,0.084157,0.000000
0.000000,0.000000,0.085312,0.000000
0.000000,0.000000,0.085818,0.000000
0.000000,0.000000,0.085733,0.000000
0.000000,0.000000,0.085114,0.000000
0.000000,0.000000,0.084921,0.000000
0.000000,0.000000,0.085525,0.000000
0.000000,0.000000,0.085534,0.000000
0.000000,0.000000,0.085003,0.000000
0.000000,0.000000,0.083985,0.000000
0.000000,0.000000,0.083446,0.000000
0.000000,0.000000,0.083610,0.000000
0.000000,0.000000,0.083231,0.000000
0.000000,0.000000,0.082360,0.000000
0.000000,0.000000,0.081047,0.000000
0.000000,0.000000,0.080076,0.000000
0.000000,0.000000,0.079911,0.000000
0.000000,0.000000,0.079252,0.000000
0.000000,0.000000,0.078147,0.000000
0.000000,0.000000,0.076640,0.000000
0.000000,0.000000,0.074772,0.000000
0.000000,0.000000,0.072583,0.000000
0.000000,0.000000,0.070110,0.000000
0.000000,0.000000,0.067390,0.000000
0.000000,0.000000,0.064751,0.000000
0.000000,0.000000,0.064554,0.000000
0.000000,0.000000,0.064432,0.000000
0.000000,0.000000,0.064294,0.000000
0.000000,0.000000,0.064142,0.000000
0.000000,0.000000,0.063975,0.000000
0.000000,0.000000,0.063794,0.000000
0.000000,0.000000,0.063599,0.000000
0.000000,0.000000,0.063391,0.000000
0.000000,0.000000,0.063171,0.000000
0.000000,0.000000,0.062937,0.000000
0.000000,0.000000,0.062691,0.000000
0.000000,0.000000,0.062433,0.000000
0.000000,0.000000,0.062164,0.000000
0.000000,0.000000,0.062031,0.000000
0.000000,0.000000,0.061894,0.000000
0.000000,0.000000,0.061744,0.000000
0.000000,0.000000,0.061581,0.000000
0.000000,0.000000,0.061406,0.000000
0.000000,0.000000,0.061219,0.000000
0.000000,0.000000,0.061020,0.000000
0.000000,0.000000,0.060810,0.000000
0.000000,0.000000,0.060589,0.000000
0.000000,0.000000,0.060356,0.000000
0.000000,0.000000,0.060124,0.000000
0.000000,0.000000,0.059883,0.000000
0.000000,0.000000,0.059664,0.000000
0.000000,0.000000,0.059542,0.000000
0.000000,0.000000,0.059409,0.000000
0.000000,0.000000,0.059264,0.000000
0.000000,0.000000,0.059108,0.000000
0.000000,0.000000,0.058941,0.000000
0.000000,0.000000,0.058764,0.000000
0.000000,0.000000,0.058577,0.000000
0.000000,0.000000,0.058379,0.000000
0.000000,0.000000,0.058172,0.000000
0.000000,0.000000,0.057955,0.000000
0.000000,0.000000,0.057729,0.000000
0.000000,0.000000,0.057494,0.000000
0.000000,0.000000,0.057311,0.000000
0.000000,0.000000,0.057183,0.000000
0.000000,0.000000,0.057046,0.000000
0.000000,0.000000,0.056898,0.000000
0.000000,0.000000,0.056741,0.000000
0.000000,0.000000,0.056575,0.000000
0.000000,0.000000,0.056400,0.000000
0.000000,0.000000,0.056216,0.000000
0.000000,0.000000,0.056024,0.000000
0.000000,0.000000,0.055823,0.000000
0.000000,0.000000,0.055615,0.000000
0.000000,0.000000,0.055398,0.000000
0.000000,0.000000,0.055175,0.000000
0.000000,0.000000,0.055005,0.000000
0.000000,0.000000,0.054877,0.000000
0.000000,0.000000,0.054740,0.000000
0.000000,0.000000,0.054595,0.000000
0.000000,0.000000,0.054442,0.000000
0.000000,0.000000,0.054281,0.000000
0.000000,0.000000,0.054113,0.000000
0.000000,0.000000,0.053937,0.000000
0.000000,0.000000,0.053754,0.000000
0.000000,0.000000,0.053564,0.000000
0.000000,0.000000,0.053367,0.000000
0.000000,0.000000,0.053163,0.000000
0.000000,0.000000,0.052953,0.000000
0.000000,0.000000,0.052780,0.000000
0.000000,0.000000,0.052656,0.000000
0.000000,0.000000,0.052524,0.000000
0.000000,0.000000,0.052385,0.000000
0.000000,0.000000,0.052240,0.000000
0.000000,0.000000,0.052088,0.000000
0.000000,0.000000,0.051929,0.000000
0.000000,0.000000,0.051764,0.000000
0.000000,0.000000,0.051593,0.000000
0.000000,0.000000,0.051416,0.000000
0.000000,0.000000,0.051234,0.000000
0.000000,0.000000,0.051045,0.000000
0.000000,0.000000,0.050852,0.000000
0.000000,0.000000,0.050660,0.000000
0.000000,0.000000,0.050543,0.000000
0.000000,0.000000,0.050419,0.000000
0.000000,0.000000,0.050290,0.000000
0.000000,0.000000,0.050155,0.000000
0.000000,0.000000,0.050014,0.000000
0.000000,0.000000,0.049868,0.000000
0.000000,0.000000,0.049717,0.000000
0.000000,0.000000,0.049560,0.000000
0.000000,0.000000,0.049398,0.000000
0.000000,0.000000,0.049231,0.000000
0.000000,0.000000,0.049060,0.000000
0.000000,0.000000,0.048883,0.000000
0.000000,0.000000,0.048703,0.000000
0.000000,0.000000,0.048555,0.000000
0.000000,0.000000,0.048442,0.000000
0.000000,0.000000,0.048325,0.000000
0.000000,0.000000,0.048202,0.000000
0.000000,0.000000,0.048074,0.000000
0.000000,0.000000,0.047942,0.000000
0.000000,0.000000,0.047805,0.000000
0.000000,0.000000,0.047664,0.000000
0.000000,0.000000,0.047518,0.000000
0.000000,0.000000,0.047368,0.000000
0.000000,0.000000,0.047213,0.000000
0.000000,0.000000,0.047055,0.000000
0.000000,0.000000,0.046893,0.000000
0.000000,0.000000,0.046728,0.000000
0.000000,0.000000,0.046602,0.000000
0.000000,0.000000,0.046497,0.000000
0.000000,0.000000,0.046387,0.000000
0.000000,0.000000,0.046273,0.000000
0.000000,0.000000,0.046156,0.000000
0.000000,0.000000,0.046034,0.000000
0.000000,0.000000,0.045908,0.000000
0.000000,0.000000,0.045778,0.000000
0.000000,0.000000,0.045645,0.000000
0.000000,0.000000,0.045508,0.000000
0.000000,0.000000,0.045368,0.000000
0.000000,0.000000,0.045224,0.000000
0.000000,0.000000,0.045077,0.000000
0.000000,0.000000,0.044927,0.000000
0.000000,0.000000,0.044807,0.000000
0.000000,0.000000,0.044712,0.000000
0.000000,0.000000,0.044612,0.000000
0.000000,0.000000,0.044509,0.000000
0.000000,0.000000,0.044402,0.000000
0.000000,0.000000,0.044291,0.000000
0.000000,0.000000,0.044178,0.000000
0.000000,0.000000,0.044061,0.000000
0.000000,0.000000,0.043940,0.000000
0.000000,0.000000,0.043817,0.000000
0.000000,0.000000,0.043691,0.000000
0.000000,0.000000,0.043561,0.000000
0.000000,0.000000,0.043429,0.000000
0.000000,0.000000,0.043294,0.000000
0.000000,0.000000,0.043156,0.000000
0.000000,0.000000,0.043015,0.000000
0.000000,0.000000,0.042872,0.000000
0.000000,0.000000,0.042726,0.000000
0.000000,0.000000,0.042578,0.000000
0.000000,0.000000,0.042427,0.000000
0.000000,0.000000,0.042274,0.000000
0.000000,0.000000,0.042119,0.000000
0.000000,0.000000,0.041962,0.000000
0.000000,0.000000,0.041803,0.000000
0.000000,0.000000,0.041641,0.000000
0.000000,0.000000,0.041478,0.000000
0.000000,0.000000,0.041312,0.000000
0.000000,0.000000,0.041145,0.000000
0.000000,0.000000,0.040976,0.000000
0.000000,0.000000,0.040806,0.000000
0.000000,0.000000,0.040633,0.000000
0.000000,0.000000,0.040459,0.000000
0.000000,0.000000,0.040284,0.000000
0.000000,0.000000,0.040107,0.000000
0.000000,0.000000,0.039928,0.000000
0.000000,0.000000,0.039749,0.000000
0.000000,0.000000,0.039568,0.000000
0.000000,0.000000,0.039385,0.000000
0.000000,0.000000,0.039202,0.000000
0.000000,0.000000,0.039017,0.000000
0.000000,0.000000,0.038831,0.000000
0.000000,0.000000,0.038644,0.000000
0.000000,0.000000,0.038456,0.000000
0.000000,0.000000,0.038267,0.000000
0.000000,0.000000,0.038077,0.000000
0.000000,0.000000,0.037886,0.000000
0.000000,0.000000,0.037695,0.000000
0.000000,0.000000,0.037502,0.000000
0.000000,0.000000,0.037309,0.000000
0.000000,0.000000,0.037116,0.000000
0.000000,0.000000,0.036921,0.000000
0.000000,0.000000,0.036726,0.000000
0.000000,0.000000,0.036530,0.000000
0.000000,0.000000,0.036334,0.000000
0.000000,0.000000,0.036138,0.000000
0.000000,0.000000,0.035941,0.000000
0.000000,0.000000,0.035743,0.000000
0.000000,0.000000,0.035546,0.000000
0.000000,0.000000,0.035348,0.000000
0.000000,0.000000,0.035149,0.000000
0.000000,0.000000,0.034951,0.000000
0.000000,0.000000,0.034752,0.000000
0.000000,0.000000,0.034553,0.000000
0.000000,0.000000,0.034354,0.000000
0.000000,0.000000,0.034154,0.000000
0.000000,0.000000,0.033955,0.000000
0.000000,0.000000,0.033756,0.000000
0.000000,0.000000,0.033557,0.000000
0.000000,0.000000,0.033357,0.000000
0.000000,0.000000,0.033158,0.000000
0.000000,0.000000,0.032959,0.000000
0.000000,0.000000,0.032760,0.000000
0.000000,0.000000,0.032561,0.000000
0.000000,0.000000,0.032363,0.000000
0.000000,0.000000,0.032165,0.000000
0.000000,0.000000,0.031966,0.000000
0.000000,0.000000,0.031769,0.000000
0.000000,0.000000,0.031571,0.000000
0.000000,0.000000,0.031374,0.000000
0.000000,0.000000,0.031177,0.000000
0.000000,0.000000,0.030981,0.000000
0.000000,0.000000,0.030785,0.000000
0.000000,0.000000,0.030590,0.000000
0.000000,0.000000,0.030395,0.000000
0.000000,0.000000,0.030200,0.000000
0.000000,0.000000,0.030006,0.000000
0.000000,0.000000,0.029813,0.000000
0.000000,0.000000,0.029620,0.000000
0.000000,0.000000,0.029428,0.000000
0.000000,0.000000,0.029237,0.000000
0.000000,0.000000,0.029046,0.000000
0.000000,0.000000,0.028855,0.000000
0.000000,0.000000,0.028666,0.000000
0.000000,0.000000,0.028477,0.000000
0.000000,0.000000,0.028289,0.000000
0.000000,0.000000,0.028102,0.000000
0.000000,0.000000,0.027915,0.000000
0.000000,0.000000,0.027729,0.000000
0.000000,0.000000,0.027544,0.000000
0.000000,0.000000,0.027360,0.000000
0.000000,0.000000,0.027177,0.000000
0.000000,0.000000,0.026994,0.000000
0.000000,0.000000,0.026813,0.000000
0.000000,0.000000,0.026632,0.000000
0.000000,0.000000,0.026452,0.000000
0.000000,0.000000,0.026273,0.000000
0.000000,0.000000,0.026095,0.000000
0.000000,0.000000,0.025918,0.000000
0.000000,0.000000,0.025742,0.000000
0.000000,0.000000,0.025567,0.000000
0.000000,0.000000,0.025393,0.000000
0.000000,0.000000,0.025220,0.000000
0.000000,0.000000,0.025048,0.000000
0.000000,0.000000,0.024877,0.000000
0.000000,0.000000,0.024707,0.000000
0.000000,0.000000,0.024538,0.000000
0.000000,0.000000,0.024370,0.000000
0.000000,0.000000,0.024203,0.000000
0.000000,0.000000,0.024037,0.000000
0.000000,0.000000,0.023872,0.000000
0.000000,0.000000,0.023708,0.000000
0.000000,0.000000,0.023546,0.000000
0.000000,0.000000,0.023384,0.000000
0.000000,0.000000,0.023223,0.000000
0.000000,0.000000,0.023064,0.000000
0.000000,0.000000,0.022906,0.000000
0.000000,0.000000,0.022748,0.000000
0.000000,0.000000,0.022592,0.000000
0.000000,0.000000,0.022437,0.000000
0.000000,0.000000,0.022283,0.000000
0.000000,0.000000,0.022130,0.000000
0.000000,0.000000,0.021979,0.000000
0.000000,0.000000,0.021828,0.000000
0.000000,0.000000,0.021678,0.000000
0.000000,0.000000,0.021530,0.000000
0.000000,0.000000,0.021382,0.000000
0.000000,0.000000,0.021236,0.000000
0.000000,0.000000,0.021091,0.000000
0.000000,0.000000,0.020947,0.000000
0.000000,0.000000,0.020804,0.000000
0.000000,0.000000,0.020662,0.000000
0.000000,0.000000,0.020521,0.000000
0.000000,0.000000,0.020381,0.000000
0.000000,0.000000,0.020243,0.000000
0.000000,0.000000,0.020105,0.000000
0.000000,0.000000,0.019968,0.000000
0.000000,0.000000,0.019833,0.000000
0.000000,0.000000,0.019699,0.000000
0.000000,0.000000,0.019565,0.000000
0.000000,0.000000,0.019433,0.000000
0.000000,0.000000,0.019301,0.000000
0.000000,0.000000,0.019171,0.000000
0.000000,0.000000,0.019042,0.000000
0.000000,0.000000,0.018913,0.000000
0.000000,0.000000,0.018786,0.000000
0.000000,0.000000,0.018660,0.000000
0.000000,0.000000,0.018535,0.000000
0.000000,0.000000,0.018410,0.000000
0.000000,0.000000,0.018287,0.000000
0.000000,0.000000,0.018164,0.000000
0.000000,0.000000,0.018043,0.000000
0.000000,0.000000,0.017922,0.000000
0.000000,0.000000,0.017803,0.000000
0.000000,0.000000,0.017684,0.000000
0.000000,0.000000,0.017566,0.000000
0.000000,0.000000,0.017449,0.000000
0.000000,0.000000,0.017333,0.000000
0.000000,0.000000,0.017218,0.000000
0.000000,0.000000,0.017104,0.000000
0.000000,0.000000,0.016990,0.000000
0.000000,0.000000,0.016878,0.000000
0.000000,0.000000,0.016766,0.000000
0.000000,0.000000,0.016655,0.000000
0.000000,0.000000,0.016545,0.000000
0.000000,0.000000,0.016435,0.000000
0.000000,0.000000,0.016327,0.000000
0.000000,0.000000,0.016219,0.000000
0.000000,0.000000,0.016112,0.000000
0.000000,0.000000,0.016005,0.000000
0.000000,0.000000,0.015900,0.000000
0.000000,0.000000,0.015795,0.000000
0.000000,0.000000,0.015691,0.000000
0.000000,0.000000,0.015587,0.000000
0.000000,0.000000,0.015484,0.000000
0.000000,0.000000,0.015382,0.000000
0.000000,0.000000,0.015281,0.000000
0.000000,0.000000,0.015180,0.000000
0.000000,0.000000,0.015080,0.000000
0.000000,0.000000,0.014980,0.000000
0.000000,0.000000,0.014881,0.000000
0.000000,0.000000,0.014783,0.000000
0.000000,0.000000,0.014685,0.000000
0.000000,0.000000,0.014588,0.000000
0.000000,0.000000,0.014491,0.000000
0.000000,0.000000,0.014395,0.000000
0.000000,0.000000,0.014300,0.000000
0.000000,0.000000,0.014205,0.000000
0.000000,0.000000,0.014111,0.000000
0.000000,0.000000,0.014017,0.000000
0.000000,0.000000,0.013923,0.000000
0.000000,0.000000,0.013830,0.000000
0.000000,0.000000,0.013738,0.000000
0.000000,0.000000,0.013646,0.000000
0.000000,0.000000,0.013554,0.000000
0.000000,0.000000,0.013463,0.000000
0.000000,0.000000,0.013373,0.000000
0.000000,0.000000,0.013283,0.000000
0.000000,0.000000,0.013193,0.000000
0.000000,0.000000,0.013104,0.000000
0.000000,0.000000,0.013015,0.000000
0.000000,0.000000,0.012926,0.000000
0.000000,0.000000,0.012838,0.000000
0.000000,0.000000,0.012750,0.000000
0.000000,0.000000,0.012663,0.000000
0.000000,0.000000,0.012576,0.000000
0.000000,0.000000,0.012489,0.000000
0.000000,0.000000,0.012403,0.000000
0.000000,0.000000,0.012317,0.000000
0.000000,0.000000,0.012232,0.000000
0.000000,0.000000,0.012146,0.000000
0.000000,0.000000,0.012061,0.000000
0.000000,0.000000,0.011977,0.000000
0.000000,0.000000,0.011892,0.000000
0.000000,0.000000,0.011808,0.000000
0.000000,0.000000,0.011725,0.000000
0.000000,0.000000,0.011641,0.000000
0.000000,0.000000,0.011558,0.000000
0.000000,0.000000,0.011475,0.000000
0.000000,0.000000,0.011393,0.000000
0.000000,0.000000,0.011311,0.000000
0.000000,0.000000,0.011229,0.000000
0.000000,0.000000,0.011147,0.000000
0.000000,0.000000,0.011065,0.000000
0.000000,0.000000,0.010984,0.000000
0.000000,0.000000,0.010903,0.000000
0.000000,0.000000,0.010822,0.000000
0.000000,0.000000,0.010742,0.000000
0.000000,0.000000,0.010662,0.000000
0.000000,0.000000,0.010582,0.000000
0.000000,0.000000,0.010502,0.000000
0.000000,0.000000,0.010422,0.000000
0.000000,0.000000,0.010343,0.000000
0.000000,0.000000,0.010264,0.000000
0.000000,0.000000,0.010185,0.000000
0.000000,0.000000,0.010106,0.000000
0.000000,0.000000,0.010028,0.000000
0.000000,0.000000,0.009950,0.000000
0.000000,0.000000,0.009872,0.000000
0.000000,0.000000,0.009794,0.000000
0.000000,0.000000,0.009717,0.000000
0.000000,0.000000,0.009640,0.000000
0.000000,0.000000,0.009562,0.000000
0.000000,0.000000,0.009486,0.000000
0.000000,0.000000,0.009409,0.000000
0.000000,0.000000,0.009333,0.000000
0.000000,0.000000,0.009256,0.000000
0.000000,0.000000,0.009181,0.000000
0.000000,0.000000,0.009105,0.000000
0.000000,0.000000,0.009029,0.000000
0.000000,0.000000,0.008954,0.000000
0.000000,0.000000,0.008879,0.000000
0.000000,0.000000,0.008804,0.000000
0.000000,0.000000,0.008729,0.000000
0.000000,0.000000,0.008655,0.000000
0.000000,0.000000,0.008581,0.000000
0.000000,0.000000,0.008507,0.000000
0.000000,0.000000,0.008433,0.000000
0.000000,0.000000,0.008360,0.000000
0.000000,0.000000,0.008287,0.000000
0.000000,0.000000,0.008214,0.000000
0.000000,0.000000,0.008141,0.000000
0.000000,0.000000,0.008068,0.000000
0.000000,0.000000,0.007996,0.000000
0.000000,0.000000,0.007924,0.000000
0.000000,0.000000,0.007852,0.000000
0.000000,0.000000,0.007781,0.000000
0.000000,0.000000,0.007709,0.000000
0.000000,0.000000,0.007638,0.000000
