 0.8125000000000000E+00, 0.3306130888283773E-01
 0.8437500000000000E+00, 0.2755109073569821E-01
 0.8750000000000000E+00, 0.2204087258855868E-01
 0.9062500000000000E+00, 0.1653065444141914E-01
 0.9375000000000000E+00, 0.1102043629427963E-01
 0.9687500000000000E+00, 0.5510218147140094E-02
 0.1000000000000000E+01, 0.5620504062164856E-15
 0.1031250000000000E+01, 0.5620504062164855E-15
 0.1062500000000000E+01, 0.5620504062164856E-15
 0.1093750000000000E+01, 0.5620504062164857E-15
 0.1125000000000000E+01, 0.5620504062164854E-15
 0.1156250000000000E+01, 0.5620504062164853E-15
 0.1187500000000000E+01, 0.5620504062164855E-15
 0.1218750000000000E+01, 0.5620504062164856E-15
 0.1250000000000000E+01, 0.5620504062164855E-15
 0.1281250000000000E+01, 0.5620504062164854E-15
 0.1312500000000000E+01, 0.5620504062164854E-15
 0.1343750000000000E+01, 0.5620504062164855E-15
 0.1375000000000000E+01, 0.5620504062164854E-15
 0.1406250000000000E+01, 0.5620504062164855E-15
 0.1437500000000000E+01, 0.5620504062164856E-15
 0.1468750000000000E+01, 0.5620504062164855E-15
 0.1500000000000000E+01, 0.5620504062164855E-15
-0.5000000000000000E+00, 0.3075452515460725E-01
-0.4687500000000000E+00, 0.3075452515460725E-01
-0.4375000000000000E+00, 0.3075452515460726E-01
-0.4062500000000000E+00, 0.3075452515460724E-01
-0.3750000000000000E+00, 0.3075452515460726E-01
-0.3437500000000000E+00, 0.3075452515460725E-01
-0.3125000000000000E+00, 0.3075452515460725E-01
-0.2812500000000000E+00, 0.3075452515460725E-01
-0.2500000000000000E+00, 0.3075452515460725E-01
-0.2187500000000000E+00, 0.3075452515460724E-01
-0.1875000000000000E+00, 0.3075452515460725E-01
-0.1562500000000000E+00, 0.3075452515460725E-01
-0.1250000000000000E+00, 0.3075452515460725E-01
-0.9375000000000000E-01, 0.3075452515460724E-01
-0.6250000000000000E-01, 0.3075452515460725E-01
-0.3125000000000000E-01, 0.3075452515460724E-01
 0.0000000000000000E+00, 0.3075452515460725E-01
 0.3125000000000000E-01, 0.3615176720667106E-01
 0.6250000000000000E-01, 0.4154900925873487E-01
 0.9375000000000000E-01, 0.4694625131079869E-01
 0.1250000000000000E+00, 0.5234349336286251E-01
 0.1562500000000000E+00, 0.5774073541492632E-01
 0.1875000000000000E+00, 0.6313797746699013E-01
 0.2187500000000000E+00, 0.6853521951905393E-01
 0.2500000000000000E+00, 0.7393246157111776E-01
 0.2812500000000000E+00, 0.7932970362318156E-01
 0.3125000000000000E+00, 0.8472694567524539E-01
 0.3437500000000000E+00, 0.9012418772730918E-01
 0.3750000000000000E+00, 0.9552142977937300E-01
 0.4062500000000000E+00, 0.1009186718314368E+00
 0.4375000000000000E+00, 0.1063159138835006E+00
 0.4687500000000000E+00, 0.1117131559355644E+00
 0.5000000000000000E+00, 0.1171103979876283E+00
 0.5312500000000000E+00, 0.1117131559355644E+00
 0.5625000000000000E+00, 0.1063159138835006E+00
 0.5937500000000000E+00, 0.1009186718314368E+00
 0.6250000000000000E+00, 0.9552142977937300E-01
 0.6562500000000000E+00, 0.9012418772730919E-01
 0.6875000000000000E+00, 0.8472694567524539E-01
 0.7187500000000000E+00, 0.7932970362318158E-01
 0.7500000000000000E+00, 0.7393246157111774E-01
 0.7812500000000000E+00, 0.6853521951905393E-01
 0.8125000000000000E+00, 0.6313797746699013E-01
 0.8437500000000000E+00, 0.5774073541492632E-01
 0.8750000000000000E+00, 0.5234349336286249E-01
 0.9062500000000000E+00, 0.4694625131079869E-01
 0.9375000000000000E+00, 0.4154900925873488E-01
 0.9687500000000000E+00, 0.3615176720667106E-01
 0.1000000000000000E+01, 0.3075452515460725E-01
 0.1031250000000000E+01, 0.3075452515460725E-01
 0.1062500000000000E+01, 0.3075452515460725E-01
 0.1093750000000000E+01, 0.3075452515460726E-01
 0.1125000000000000E+01, 0.3075452515460724E-01
 0.1156250000000000E+01, 0.3075452515460724E-01
 0.1187500000000000E+01, 0.3075452515460725E-01
 0.1218750000000000E+01, 0.3075452515460725E-01
 0.1250000000000000E+01, 0.3075452515460725E-01
 0.1281250000000000E+01, 0.3075452515460724E-01
 0.1312500000000000E+01, 0.3075452515460724E-01
 0.1343750000000000E+01, 0.3075452515460725E-01
 0.1375000000000000E+01, 0.3075452515460724E-01
 0.1406250000000000E+01, 0.3075452515460725E-01
 0.1437500000000000E+01, 0.3075452515460725E-01
 0.1468750000000000E+01, 0.3075452515460725E-01
 0.1500000000000000E+01, 0.3075452515460725E-01
-0.5000000000000000E+00, 0.6153996250412005E-01
-0.4687500000000000E+00, 0.6153996250412005E-01
-0.4375000000000000E+00, 0.6153996250412006E-01
-0.4062500000000000E+00, 0.6153996250412005E-01
-0.3750000000000000E+00, 0.6153996250412006E-01
-0.3437500000000000E+00, 0.6153996250412005E-01
-0.3125000000000000E+00, 0.6153996250412006E-01
-0.2812500000000000E+00, 0.6153996250412006E-01
-0.2500000000000000E+00, 0.6153996250412005E-01
-0.2187500000000000E+00, 0.6153996250412005E-01
-0.1875000000000000E+00, 0.6153996250412005E-01
-0.1562500000000000E+00, 0.6153996250412005E-01
-0.1250000000000000E+00, 0.6153996250412006E-01
-0.9375000000000000E-01, 0.6153996250412005E-01
-0.6250000000000000E-01, 0.6153996250412005E-01
-0.3125000000000000E-01, 0.6153996250412003E-01
 0.0000000000000000E+00, 0.6153996250412005E-01
 0.3125000000000000E-01, 0.6682411490581658E-01
 0.6250000000000000E-01, 0.7210826730751313E-01
 0.9375000000000000E-01, 0.7739241970920967E-01
 0.1250000000000000E+00, 0.8267657211090622E-01
 0.1562500000000000E+00, 0.8796072451260274E-01
 0.1875000000000000E+00, 0.9324487691429928E-01
 0.2187500000000000E+00, 0.9852902931599583E-01
 0.2500000000000000E+00, 0.1038131817176924E+00
 0.2812500000000000E+00, 0.1090973341193889E+00
 0.3125000000000000E+00, 0.1143814865210854E+00
 0.3437500000000000E+00, 0.1196656389227820E+00
 0.3750000000000000E+00, 0.1249497913244785E+00
 0.4062500000000000E+00, 0.1302339437261751E+00
 0.4375000000000000E+00, 0.1355180961278716E+00
 0.4687500000000000E+00, 0.1408022485295681E+00
 0.5000000000000000E+00, 0.1460864009312647E+00
 0.5312500000000000E+00, 0.1408022485295681E+00
 0.5625000000000000E+00, 0.1355180961278716E+00
 0.5937500000000000E+00, 0.1302339437261750E+00
 0.6250000000000000E+00, 0.1249497913244785E+00
 0.6562500000000000E+00, 0.1196656389227820E+00
 0.6875000000000000E+00, 0.1143814865210855E+00
 0.7187500000000000E+00, 0.1090973341193889E+00
 0.7500000000000000E+00, 0.1038131817176923E+00
 0.7812500000000000E+00, 0.9852902931599583E-01
 0.8125000000000000E+00, 0.9324487691429928E-01
 0.8437500000000000E+00, 0.8796072451260274E-01
 0.8750000000000000E+00, 0.8267657211090619E-01
 0.9062500000000000E+00, 0.7739241970920967E-01
 0.9375000000000000E+00, 0.7210826730751313E-01
 0.9687500000000000E+00, 0.6682411490581658E-01
 0.1000000000000000E+01, 0.6153996250412006E-01
 0.1031250000000000E+01, 0.6153996250412005E-01
 0.1062500000000000E+01, 0.6153996250412006E-01
 0.1093750000000000E+01, 0.6153996250412006E-01
 0.1125000000000000E+01, 0.6153996250412005E-01
 0.1156250000000000E+01, 0.6153996250412003E-01
 0.1187500000000000E+01, 0.6153996250412005E-01
 0.1218750000000000E+01, 0.6153996250412006E-01
 0.1250000000000000E+01, 0.6153996250412005E-01
 0.1281250000000000E+01, 0.6153996250412005E-01
 0.1312500000000000E+01, 0.6153996250412005E-01
 0.1343750000000000E+01, 0.6153996250412005E-01
 0.1375000000000000E+01, 0.6153996250412005E-01
 0.1406250000000000E+01, 0.6153996250412005E-01
 0.1437500000000000E+01, 0.6153996250412006E-01
 0.1468750000000000E+01, 0.6153996250412005E-01
 0.1500000000000000E+01, 0.6153996250412005E-01
-0.5000000000000000E+00, 0.9235569443886132E-01
-0.4687500000000000E+00, 0.9235569443886132E-01
-0.4375000000000000E+00, 0.9235569443886134E-01
-0.4062500000000000E+00, 0.9235569443886132E-01
-0.3750000000000000E+00, 0.9235569443886134E-01
-0.3437500000000000E+00, 0.9235569443886132E-01
-0.3125000000000000E+00, 0.9235569443886134E-01
-0.2812500000000000E+00, 0.9235569443886134E-01
-0.2500000000000000E+00, 0.9235569443886132E-01
-0.2187500000000000E+00, 0.9235569443886132E-01
-0.1875000000000000E+00, 0.9235569443886132E-01
-0.1562500000000000E+00, 0.9235569443886132E-01
-0.1250000000000000E+00, 0.9235569443886134E-01
-0.9375000000000000E-01, 0.9235569443886132E-01
-0.6250000000000000E-01, 0.9235569443886132E-01
-0.3125000000000000E-01, 0.9235569443886131E-01
 0.0000000000000000E+00, 0.9235569443886132E-01
 0.3125000000000000E-01, 0.9752664590367506E-01
 0.6250000000000000E-01, 0.1026975973684888E+00
 0.9375000000000000E-01, 0.1078685488333025E+00
 0.1250000000000000E+00, 0.1130395002981163E+00
 0.1562500000000000E+00, 0.1182104517629300E+00
 0.1875000000000000E+00, 0.1233814032277438E+00
 0.2187500000000000E+00, 0.1285523546925575E+00
 0.2500000000000000E+00, 0.1337233061573712E+00
 0.2812500000000000E+00, 0.1388942576221850E+00
 0.3125000000000000E+00, 0.1440652090869987E+00
 0.3437500000000000E+00, 0.1492361605518124E+00
 0.3750000000000000E+00, 0.1544071120166262E+00
 0.4062500000000000E+00, 0.1595780634814399E+00
 0.4375000000000000E+00, 0.1647490149462537E+00
 0.4687500000000000E+00, 0.1699199664110674E+00
 0.5000000000000000E+00, 0.1750909178758812E+00
 0.5312500000000000E+00, 0.1699199664110674E+00
 0.5625000000000000E+00, 0.1647490149462537E+00
 0.5937500000000000E+00, 0.1595780634814399E+00
 0.6250000000000000E+00, 0.1544071120166262E+00
 0.6562500000000000E+00, 0.1492361605518125E+00
 0.6875000000000000E+00, 0.1440652090869987E+00
 0.7187500000000000E+00, 0.1388942576221850E+00
 0.7500000000000000E+00, 0.1337233061573712E+00
 0.7812500000000000E+00, 0.1285523546925575E+00
 0.8125000000000000E+00, 0.1233814032277438E+00
 0.8437500000000000E+00, 0.1182104517629300E+00
 0.8750000000000000E+00, 0.1130395002981163E+00
 0.9062500000000000E+00, 0.1078685488333025E+00
 0.9375000000000000E+00, 0.1026975973684888E+00
 0.9687500000000000E+00, 0.9752664590367506E-01
 0.1000000000000000E+01, 0.9235569443886134E-01
 0.1031250000000000E+01, 0.9235569443886132E-01
 0.1062500000000000E+01, 0.9235569443886134E-01
 0.1093750000000000E+01, 0.9235569443886134E-01
 0.1125000000000000E+01, 0.9235569443886132E-01
 0.1156250000000000E+01, 0.9235569443886131E-01
 0.1187500000000000E+01, 0.9235569443886132E-01
 0.1218750000000000E+01, 0.9235569443886134E-01
 0.1250000000000000E+01, 0.9235569443886132E-01
 0.1281250000000000E+01, 0.9235569443886132E-01
 0.1312500000000000E+01, 0.9235569443886132E-01
 0.1343750000000000E+01, 0.9235569443886132E-01
 0.1375000000000000E+01, 0.9235569443886132E-01
 0.1406250000000000E+01, 0.9235569443886132E-01
 0.1437500000000000E+01, 0.9235569443886134E-01
 0.1468750000000000E+01, 0.9235569443886132E-01
 0.1500000000000000E+01, 0.9235569443886132E-01
-0.5000000000000000E+00, 0.1232011008264303E+00
-0.4687500000000000E+00, 0.1232011008264303E+00
-0.4375000000000000E+00, 0.1232011008264304E+00
-0.4062500000000000E+00, 0.1232011008264303E+00
-0.3750000000000000E+00, 0.1232011008264304E+00
-0.3437500000000000E+00, 0.1232011008264303E+00
-0.3125000000000000E+00, 0.1232011008264304E+00
-0.2812500000000000E+00, 0.1232011008264304E+00
-0.2500000000000000E+00, 0.1232011008264303E+00
-0.2187500000000000E+00, 0.1232011008264303E+00
-0.1875000000000000E+00, 0.1232011008264303E+00
-0.1562500000000000E+00, 0.1232011008264303E+00
-0.1250000000000000E+00, 0.1232011008264304E+00
-0.9375000000000000E-01, 0.1232011008264303E+00
-0.6250000000000000E-01, 0.1232011008264303E+00
-0.3125000000000000E-01, 0.1232011008264303E+00
 0.0000000000000000E+00, 0.1232011008264303E+00
 0.3125000000000000E-01, 0.1282587423458889E+00
 0.6250000000000000E-01, 0.1333163838653476E+00
 0.9375000000000000E-01, 0.1383740253848062E+00
 0.1250000000000000E+00, 0.1434316669042648E+00
 0.1562500000000000E+00, 0.1484893084237235E+00
 0.1875000000000000E+00, 0.1535469499431820E+00
 0.2187500000000000E+00, 0.1586045914626407E+00
 0.2500000000000000E+00, 0.1636622329820993E+00
 0.2812500000000000E+00, 0.1687198745015579E+00
 0.3125000000000000E+00, 0.1737775160210165E+00
 0.3437500000000000E+00, 0.1788351575404751E+00
 0.3750000000000000E+00, 0.1838927990599338E+00
 0.4062500000000000E+00, 0.1889504405793924E+00
 0.4375000000000000E+00, 0.1940080820988510E+00
 0.4687500000000000E+00, 0.1990657236183097E+00
 0.5000000000000000E+00, 0.2041233651377682E+00
 0.5312500000000000E+00, 0.1990657236183097E+00
 0.5625000000000000E+00, 0.1940080820988510E+00
 0.5937500000000000E+00, 0.1889504405793924E+00
 0.6250000000000000E+00, 0.1838927990599338E+00
 0.6562500000000000E+00, 0.1788351575404752E+00
 0.6875000000000000E+00, 0.1737775160210166E+00
 0.7187500000000000E+00, 0.1687198745015580E+00
 0.7500000000000000E+00, 0.1636622329820993E+00
 0.7812500000000000E+00, 0.1586045914626407E+00
 0.8125000000000000E+00, 0.1535469499431820E+00
 0.8437500000000000E+00, 0.1484893084237234E+00
 0.8750000000000000E+00, 0.1434316669042648E+00
 0.9062500000000000E+00, 0.1383740253848062E+00
 0.9375000000000000E+00, 0.1333163838653476E+00
 0.9687500000000000E+00, 0.1282587423458889E+00
 0.1000000000000000E+01, 0.1232011008264304E+00
 0.1031250000000000E+01, 0.1232011008264303E+00
 0.1062500000000000E+01, 0.1232011008264304E+00
 0.1093750000000000E+01, 0.1232011008264304E+00
 0.1125000000000000E+01, 0.1232011008264303E+00
 0.1156250000000000E+01, 0.1232011008264303E+00
 0.1187500000000000E+01, 0.1232011008264303E+00
 0.1218750000000000E+01, 0.1232011008264304E+00
 0.1250000000000000E+01, 0.1232011008264303E+00
 0.1281250000000000E+01, 0.1232011008264303E+00
 0.1312500000000000E+01, 0.1232011008264303E+00
 0.1343750000000000E+01, 0.1232011008264303E+00
 0.1375000000000000E+01, 0.1232011008264303E+00
 0.1406250000000000E+01, 0.1232011008264303E+00
 0.1437500000000000E+01, 0.1232011008264304E+00
 0.1468750000000000E+01, 0.1232011008264303E+00
 0.1500000000000000E+01, 0.1232011008264303E+00
-0.5000000000000000E+00, 0.1540755590596951E+00
-0.4687500000000000E+00, 0.1540755590596951E+00
-0.4375000000000000E+00, 0.1540755590596951E+00
-0.4062500000000000E+00, 0.1540755590596950E+00
-0.3750000000000000E+00, 0.1540755590596951E+00
-0.3437500000000000E+00, 0.1540755590596951E+00
-0.3125000000000000E+00, 0.1540755590596951E+00
-0.2812500000000000E+00, 0.1540755590596951E+00
-0.2500000000000000E+00, 0.1540755590596951E+00
-0.2187500000000000E+00, 0.1540755590596950E+00
-0.1875000000000000E+00, 0.1540755590596951E+00
-0.1562500000000000E+00, 0.1540755590596951E+00
-0.1250000000000000E+00, 0.1540755590596951E+00
-0.9375000000000000E-01, 0.1540755590596950E+00
-0.6250000000000000E-01, 0.1540755590596951E+00
-0.3125000000000000E-01, 0.1540755590596950E+00
 0.0000000000000000E+00, 0.1540755590596951E+00
 0.3125000000000000E-01, 0.1590197839124603E+00
 0.6250000000000000E-01, 0.1639640087652256E+00
 0.9375000000000000E-01, 0.1689082336179909E+00
 0.1250000000000000E+00, 0.1738524584707561E+00
 0.1562500000000000E+00, 0.1787966833235214E+00
 0.1875000000000000E+00, 0.1837409081762866E+00
 0.2187500000000000E+00, 0.1886851330290519E+00
 0.2500000000000000E+00, 0.1936293578818172E+00
 0.2812500000000000E+00, 0.1985735827345824E+00
 0.3125000000000000E+00, 0.2035178075873477E+00
 0.3437500000000000E+00, 0.2084620324401129E+00
 0.3750000000000000E+00, 0.2134062572928782E+00
 0.4062500000000000E+00, 0.2183504821456435E+00
 0.4375000000000000E+00, 0.2232947069984088E+00
 0.4687500000000000E+00, 0.2282389318511740E+00
 0.5000000000000000E+00, 0.2331831567039393E+00
 0.5312500000000000E+00, 0.2282389318511740E+00
 0.5625000000000000E+00, 0.2232947069984088E+00
 0.5937500000000000E+00, 0.2183504821456435E+00
 0.6250000000000000E+00, 0.2134062572928782E+00
 0.6562500000000000E+00, 0.2084620324401130E+00
 0.6875000000000000E+00, 0.2035178075873478E+00
 0.7187500000000000E+00, 0.1985735827345824E+00
 0.7500000000000000E+00, 0.1936293578818171E+00
 0.7812500000000000E+00, 0.1886851330290519E+00
 0.8125000000000000E+00, 0.1837409081762866E+00
 0.8437500000000000E+00, 0.1787966833235214E+00
 0.8750000000000000E+00, 0.1738524584707561E+00
 0.9062500000000000E+00, 0.1689082336179908E+00
 0.9375000000000000E+00, 0.1639640087652256E+00
 0.9687500000000000E+00, 0.1590197839124603E+00
 0.1000000000000000E+01, 0.1540755590596951E+00
 0.1031250000000000E+01, 0.1540755590596951E+00
 0.1062500000000000E+01, 0.1540755590596951E+00
 0.1093750000000000E+01, 0.1540755590596951E+00
 0.1125000000000000E+01, 0.1540755590596950E+00
 0.1156250000000000E+01, 0.1540755590596950E+00
 0.1187500000000000E+01, 0.1540755590596951E+00
 0.1218750000000000E+01, 0.1540755590596951E+00
 0.1250000000000000E+01, 0.1540755590596951E+00
 0.1281250000000000E+01, 0.1540755590596950E+00
 0.1312500000000000E+01, 0.1540755590596950E+00
 0.1343750000000000E+01, 0.1540755590596951E+00
 0.1375000000000000E+01, 0.1540755590596950E+00
 0.1406250000000000E+01, 0.1540755590596951E+00
 0.1437500000000000E+01, 0.1540755590596951E+00
 0.1468750000000000E+01, 0.1540755590596951E+00
 0.1500000000000000E+01, 0.1540755590596951E+00
-0.5000000000000000E+00, 0.1849784441052153E+00
-0.4687500000000000E+00, 0.1849784441052153E+00
-0.4375000000000000E+00, 0.1849784441052153E+00
-0.4062500000000000E+00, 0.1849784441052152E+00
-0.3750000000000000E+00, 0.1849784441052153E+00
-0.3437500000000000E+00, 0.1849784441052153E+00
-0.3125000000000000E+00, 0.1849784441052153E+00
-0.2812500000000000E+00, 0.1849784441052153E+00
-0.2500000000000000E+00, 0.1849784441052153E+00
-0.2187500000000000E+00, 0.1849784441052152E+00
-0.1875000000000000E+00, 0.1849784441052153E+00
-0.1562500000000000E+00, 0.1849784441052153E+00
-0.1250000000000000E+00, 0.1849784441052153E+00
-0.9375000000000000E-01, 0.1849784441052152E+00
-0.6250000000000000E-01, 0.1849784441052153E+00
-0.3125000000000000E-01, 0.1849784441052152E+00
 0.0000000000000000E+00, 0.1849784441052153E+00
 0.3125000000000000E-01, 0.1898091478659960E+00
 0.6250000000000000E-01, 0.1946398516267767E+00
 0.9375000000000000E-01, 0.1994705553875575E+00
 0.1250000000000000E+00, 0.2043012591483383E+00
 0.1562500000000000E+00, 0.2091319629091190E+00
 0.1875000000000000E+00, 0.2139626666698997E+00
 0.2187500000000000E+00, 0.2187933704306804E+00
 0.2500000000000000E+00, 0.2236240741914611E+00
 0.2812500000000000E+00, 0.2284547779522419E+00
 0.3125000000000000E+00, 0.2332854817130226E+00
 0.3437500000000000E+00, 0.2381161854738033E+00
 0.3750000000000000E+00, 0.2429468892345841E+00
 0.4062500000000000E+00, 0.2477775929953648E+00
 0.4375000000000000E+00, 0.2526082967561456E+00
 0.4687500000000000E+00, 0.2574390005169263E+00
 0.5000000000000000E+00, 0.2622697042777070E+00
 0.5312500000000000E+00, 0.2574390005169263E+00
 0.5625000000000000E+00, 0.2526082967561456E+00
 0.5937500000000000E+00, 0.2477775929953648E+00
 0.6250000000000000E+00, 0.2429468892345841E+00
 0.6562500000000000E+00, 0.2381161854738034E+00
 0.6875000000000000E+00, 0.2332854817130227E+00
 0.7187500000000000E+00, 0.2284547779522419E+00
 0.7500000000000000E+00, 0.2236240741914611E+00
 0.7812500000000000E+00, 0.2187933704306804E+00
 0.8125000000000000E+00, 0.2139626666698997E+00
 0.8437500000000000E+00, 0.2091319629091190E+00
 0.8750000000000000E+00, 0.2043012591483382E+00
 0.9062500000000000E+00, 0.1994705553875575E+00
 0.9375000000000000E+00, 0.1946398516267768E+00
 0.9687500000000000E+00, 0.1898091478659960E+00
 0.1000000000000000E+01, 0.1849784441052153E+00
 0.1031250000000000E+01, 0.1849784441052153E+00
 0.1062500000000000E+01, 0.1849784441052153E+00
 0.1093750000000000E+01, 0.1849784441052153E+00
 0.1125000000000000E+01, 0.1849784441052152E+00
 0.1156250000000000E+01, 0.1849784441052152E+00
 0.1187500000000000E+01, 0.1849784441052153E+00
 0.1218750000000000E+01, 0.1849784441052153E+00
 0.1250000000000000E+01, 0.1849784441052153E+00
 0.1281250000000000E+01, 0.1849784441052152E+00
 0.1312500000000000E+01, 0.1849784441052152E+00
 0.1343750000000000E+01, 0.1849784441052153E+00
 0.1375000000000000E+01, 0.1849784441052152E+00
 0.1406250000000000E+01, 0.1849784441052153E+00
 0.1437500000000000E+01, 0.1849784441052153E+00
 0.1468750000000000E+01, 0.1849784441052153E+00
 0.1500000000000000E+01, 0.1849784441052153E+00
-0.5000000000000000E+00, 0.2159091285520895E+00
-0.4687500000000000E+00, 0.2159091285520895E+00
-0.4375000000000000E+00, 0.2159091285520896E+00
-0.4062500000000000E+00, 0.2159091285520895E+00
-0.3750000000000000E+00, 0.2159091285520896E+00
-0.3437500000000000E+00, 0.2159091285520895E+00
-0.3125000000000000E+00, 0.2159091285520896E+00
-0.2812500000000000E+00, 0.2159091285520896E+00
-0.2500000000000000E+00, 0.2159091285520895E+00
-0.2187500000000000E+00, 0.2159091285520895E+00
-0.1875000000000000E+00, 0.2159091285520895E+00
-0.1562500000000000E+00, 0.2159091285520895E+00
-0.1250000000000000E+00, 0.2159091285520896E+00
-0.9375000000000000E-01, 0.2159091285520895E+00
-0.6250000000000000E-01, 0.2159091285520895E+00
-0.3125000000000000E-01, 0.2159091285520895E+00
 0.0000000000000000E+00, 0.2159091285520895E+00
 0.3125000000000000E-01, 0.2206262091003752E+00
 0.6250000000000000E-01, 0.2253432896486609E+00
 0.9375000000000000E-01, 0.2300603701969465E+00
 0.1250000000000000E+00, 0.2347774507452323E+00
 0.1562500000000000E+00, 0.2394945312935179E+00
 0.1875000000000000E+00, 0.2442116118418035E+00
 0.2187500000000000E+00, 0.2489286923900892E+00
 0.2500000000000000E+00, 0.2536457729383749E+00
 0.2812500000000000E+00, 0.2583628534866604E+00
 0.3125000000000000E+00, 0.2630799340349462E+00
 0.3437500000000000E+00, 0.2677970145832318E+00
 0.3750000000000000E+00, 0.2725140951315175E+00
 0.4062500000000000E+00, 0.2772311756798032E+00
 0.4375000000000000E+00, 0.2819482562280888E+00
 0.4687500000000000E+00, 0.2866653367763744E+00
 0.5000000000000000E+00, 0.2913824173246601E+00
 0.5312500000000000E+00, 0.2866653367763744E+00
 0.5625000000000000E+00, 0.2819482562280888E+00
 0.5937500000000000E+00, 0.2772311756798031E+00
 0.6250000000000000E+00, 0.2725140951315175E+00
 0.6562500000000000E+00, 0.2677970145832319E+00
 0.6875000000000000E+00, 0.2630799340349462E+00
 0.7187500000000000E+00, 0.2583628534866605E+00
 0.7500000000000000E+00, 0.2536457729383748E+00
 0.7812500000000000E+00, 0.2489286923900892E+00
 0.8125000000000000E+00, 0.2442116118418035E+00
 0.8437500000000000E+00, 0.2394945312935178E+00
 0.8750000000000000E+00, 0.2347774507452322E+00
 0.9062500000000000E+00, 0.2300603701969465E+00
 0.9375000000000000E+00, 0.2253432896486609E+00
 0.9687500000000000E+00, 0.2206262091003752E+00
 0.1000000000000000E+01, 0.2159091285520896E+00
 0.1031250000000000E+01, 0.2159091285520895E+00
 0.1062500000000000E+01, 0.2159091285520896E+00
 0.1093750000000000E+01, 0.2159091285520896E+00
 0.1125000000000000E+01, 0.2159091285520895E+00
 0.1156250000000000E+01, 0.2159091285520895E+00
 0.1187500000000000E+01, 0.2159091285520895E+00
 0.1218750000000000E+01, 0.2159091285520896E+00
 0.1250000000000000E+01, 0.2159091285520895E+00
 0.1281250000000000E+01, 0.2159091285520895E+00
 0.1312500000000000E+01, 0.2159091285520895E+00
 0.1343750000000000E+01, 0.2159091285520895E+00
 0.1375000000000000E+01, 0.2159091285520895E+00
 0.1406250000000000E+01, 0.2159091285520895E+00
 0.1437500000000000E+01, 0.2159091285520896E+00
 0.1468750000000000E+01, 0.2159091285520895E+00
 0.1500000000000000E+01, 0.2159091285520895E+00
-0.5000000000000000E+00, 0.2468669826612269E+00
-0.4687500000000000E+00, 0.2468669826612269E+00
-0.4375000000000000E+00, 0.2468669826612270E+00
-0.4062500000000000E+00, 0.2468669826612269E+00
-0.3750000000000000E+00, 0.2468669826612270E+00
-0.3437500000000000E+00, 0.2468669826612269E+00
-0.3125000000000000E+00, 0.2468669826612269E+00
-0.2812500000000000E+00, 0.2468669826612269E+00
-0.2500000000000000E+00, 0.2468669826612269E+00
-0.2187500000000000E+00, 0.2468669826612269E+00
-0.1875000000000000E+00, 0.2468669826612269E+00
-0.1562500000000000E+00, 0.2468669826612269E+00
-0.1250000000000000E+00, 0.2468669826612269E+00
-0.9375000000000000E-01, 0.2468669826612269E+00
-0.6250000000000000E-01, 0.2468669826612269E+00
-0.3125000000000000E-01, 0.2468669826612268E+00
 0.0000000000000000E+00, 0.2468669826612269E+00
 0.3125000000000000E-01, 0.2514703401898401E+00
