2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,5.832199e-02,7.042588e-02,3.648731e-01,1.666795e-01
4,5.162695e-02,6.278030e-02,2.298022e-01,1.324436e-01
5,5.091335e-02,5.941492e-02,1.660937e-01,1.173002e-01
6,5.096643e-02,5.809109e-02,1.361188e-01,1.091071e-01
7,5.099500e-02,5.776014e-02,1.202813e-01,1.033220e-01
8,5.090181e-02,5.779300e-02,1.103153e-01,9.867249e-02
9,5.068998e-02,5.790429e-02,1.031552e-01,9.480446e-02
10,5.039184e-02,5.800776e-02,9.761314e-02,9.154712e-02
11,4.998993e-02,5.804046e-02,9.313821e-02,8.875839e-02
12,4.944848e-02,5.799614e-02,8.942061e-02,8.633083e-02
13,4.893566e-02,5.800054e-02,8.626316e-02,8.421829e-02
14,4.848492e-02,5.805812e-02,8.353237e-02,8.236688e-02
15,4.808683e-02,5.815528e-02,8.113425e-02,8.073094e-02
16,4.773633e-02,5.828458e-02,7.900098e-02,7.927556e-02
17,4.742918e-02,5.844049e-02,7.708249e-02,7.797323e-02
18,4.716117e-02,5.861844e-02,7.534108e-02,7.680188e-02
19,4.688676e-02,5.877867e-02,7.374779e-02,7.573494e-02
20,4.661519e-02,5.893701e-02,7.227981e-02,7.476051e-02
21,4.638622e-02,5.912412e-02,7.091904e-02,7.387464e-02
22,4.619055e-02,5.933124e-02,6.965090e-02,7.306585e-02
23,4.602360e-02,5.955417e-02,6.846356e-02,7.232518e-02
24,4.587512e-02,5.978607e-02,6.734725e-02,7.164442e-02
25,4.574203e-02,6.002594e-02,6.629387e-02,7.101761e-02
26,4.563496e-02,6.027597e-02,6.529660e-02,7.043972e-02
27,4.551527e-02,6.050685e-02,6.434965e-02,6.989843e-02
28,4.541204e-02,6.074405e-02,6.344799e-02,6.939606e-02
29,4.531477e-02,6.098259e-02,6.258729e-02,6.892784e-02
30,4.524473e-02,6.123500e-02,6.176378e-02,6.849403e-02
31,4.519240e-02,6.149350e-02,6.097420e-02,6.809010e-02
32,4.515364e-02,6.175497e-02,6.021570e-02,6.771292e-02
33,4.512586e-02,6.201739e-02,5.948577e-02,6.735985e-02
34,4.508759e-02,6.226423e-02,5.878219e-02,6.702451e-02
35,4.503937e-02,6.249770e-02,5.810295e-02,6.670487e-02
36,4.500441e-02,6.273430e-02,5.744626e-02,6.640340e-02
37,4.497985e-02,6.297032e-02,5.681048e-02,6.611713e-02
38,4.495695e-02,6.319931e-02,5.619418e-02,6.584211e-02
39,4.493878e-02,6.342308e-02,5.559602e-02,6.557629e-02
40,4.493257e-02,6.364292e-02,5.501483e-02,6.531706e-02
41,4.492217e-02,6.384513e-02,5.444954e-02,6.505746e-02
42,4.489978e-02,6.402324e-02,5.389917e-02,6.479178e-02
43,4.487697e-02,6.418412e-02,5.336281e-02,6.451836e-02
44,4.485109e-02,6.432477e-02,5.283964e-02,6.423288e-02
45,4.483278e-02,6.444947e-02,5.232888e-02,6.393381e-02
46,4.481628e-02,6.455240e-02,5.182986e-02,6.361714e-02
47,4.479907e-02,6.463070e-02,5.134196e-02,6.328043e-02
48,4.477375e-02,6.467833e-02,5.086461e-02,6.292118e-02
49,4.473208e-02,6.468973e-02,5.039732e-02,6.253760e-02
50,4.467496e-02,6.466712e-02,4.993960e-02,6.213089e-02
51,4.462281e-02,6.462354e-02,4.949103e-02,6.170675e-02
52,4.456694e-02,6.455370e-02,4.905124e-02,6.126588e-02
53,4.450191e-02,6.445631e-02,4.861987e-02,6.081054e-02
54,4.443796e-02,6.433876e-02,4.819662e-02,6.034612e-02
55,4.436720e-02,6.419688e-02,4.778120e-02,5.987442e-02
56,4.427867e-02,6.402492e-02,4.737338e-02,5.939639e-02
57,4.418313e-02,6.383246e-02,4.697292e-02,5.891737e-02
58,4.407508e-02,6.361751e-02,4.657961e-02,5.843884e-02
59,4.396461e-02,6.338863e-02,4.619325e-02,5.796548e-02
60,4.385061e-02,6.314589e-02,4.581366e-02,5.749886e-02
61,4.373135e-02,6.288933e-02,4.544069e-02,5.704007e-02
62,4.360380e-02,6.261805e-02,4.507417e-02,5.658950e-02
63,4.345561e-02,6.232539e-02,4.471397e-02,5.614524e-02
64,4.329955e-02,6.202025e-02,4.435995e-02,5.570989e-02
65,4.313893e-02,6.170570e-02,4.401198e-02,5.528421e-02
66,4.297326e-02,6.138194e-02,4.366995e-02,5.486800e-02
67,4.279614e-02,6.104579e-02,4.333372e-02,5.445971e-02
68,4.261741e-02,6.070427e-02,4.300318e-02,5.406121e-02
69,4.243310e-02,6.035480e-02,4.267824e-02,5.367117e-02
70,4.223365e-02,5.999126e-02,4.235877e-02,5.328699e-02
71,4.202383e-02,5.961792e-02,4.204470e-02,5.290924e-02
72,4.180648e-02,5.923739e-02,4.173591e-02,5.253823e-02
73,4.158177e-02,5.885078e-02,4.143231e-02,5.217372e-02
74,4.135459e-02,5.846165e-02,4.113380e-02,5.181637e-02
75,4.112204e-02,5.806869e-02,4.084029e-02,5.146514e-02
76,4.088453e-02,5.767273e-02,4.055169e-02,5.111958e-02
77,4.063308e-02,5.726841e-02,4.026793e-02,5.077699e-02
78,4.037848e-02,5.686306e-02,3.998891e-02,5.043851e-02
79,4.011846e-02,5.645559e-02,3.971455e-02,5.010241e-02
80,3.985820e-02,5.604981e-02,3.944477e-02,4.976856e-02
81,3.959330e-02,5.564315e-02,3.917949e-02,4.943445e-02
82,3.932669e-02,5.523834e-02,3.891864e-02,4.909917e-02
83,3.906094e-02,5.483661e-02,3.866213e-02,4.876112e-02
84,3.878895e-02,5.443284e-02,3.840990e-02,4.841652e-02
85,3.851210e-02,5.402828e-02,3.816187e-02,4.806342e-02
86,3.823628e-02,5.362707e-02,3.791797e-02,4.770097e-02
87,3.795732e-02,5.322639e-02,3.767814e-02,4.732616e-02
88,3.768105e-02,5.283041e-02,3.744229e-02,4.693843e-02
89,3.740796e-02,5.243923e-02,3.721036e-02,4.653615e-02
90,3.713944e-02,5.205317e-02,3.698229e-02,4.611799e-02
91,3.686758e-02,5.166703e-02,3.675802e-02,4.568120e-02
92,3.659688e-02,5.128435e-02,3.653747e-02,4.522612e-02
93,3.633018e-02,5.090670e-02,3.632059e-02,4.475293e-02
94,3.606969e-02,5.053596e-02,3.610731e-02,4.426241e-02
95,3.581670e-02,5.017305e-02,3.589759e-02,4.375548e-02
96,3.556744e-02,4.981614e-02,3.569134e-02,4.323259e-02
97,3.532723e-02,4.946940e-02,3.548853e-02,4.269655e-02
98,3.509323e-02,4.913069e-02,3.528909e-02,4.214844e-02
99,3.486581e-02,4.880092e-02,3.509297e-02,4.159054e-02
100,3.464566e-02,4.848121e-02,3.490010e-02,4.102547e-02
101,3.443755e-02,4.817527e-02,3.471044e-02,4.045700e-02
102,3.423674e-02,4.788061e-02,3.452393e-02,3.988697e-02
103,3.404825e-02,4.760141e-02,3.434051e-02,3.931949e-02
104,3.387480e-02,4.733906e-02,3.416012e-02,3.875783e-02
105,3.371192e-02,4.709064e-02,3.398270e-02,3.820367e-02
106,3.355732e-02,4.685514e-02,3.380819e-02,3.765918e-02
107,3.341642e-02,4.663652e-02,3.363654e-02,3.712816e-02
108,3.328783e-02,4.643341e-02,3.346767e-02,3.661239e-02
109,3.317432e-02,4.624765e-02,3.330151e-02,3.611460e-02
110,3.307535e-02,4.607846e-02,3.313801e-02,3.563637e-02
111,3.298749e-02,4.592350e-02,3.297708e-02,3.517847e-02
112,3.291200e-02,4.578337e-02,3.281866e-02,3.474248e-02
113,3.284753e-02,4.565629e-02,3.266266e-02,3.432877e-02
114,3.279472e-02,4.554227e-02,3.250902e-02,3.393810e-02
115,3.275262e-02,4.544020e-02,3.235764e-02,3.357055e-02
116,3.272317e-02,4.535064e-02,3.220844e-02,3.322666e-02
117,3.270059e-02,4.526936e-02,3.206133e-02,3.290482e-02
118,3.268860e-02,4.519852e-02,3.191624e-02,3.260566e-02
119,3.268854e-02,4.513739e-02,3.177306e-02,3.232865e-02
120,3.269544e-02,4.508177e-02,3.163170e-02,3.207147e-02
121,3.270730e-02,4.502989e-02,3.149208e-02,3.183256e-02
122,3.272586e-02,4.498259e-02,3.135410e-02,3.161125e-02
123,3.275016e-02,4.493805e-02,3.121767e-02,3.140579e-02
124,3.278089e-02,4.489612e-02,3.108268e-02,3.121489e-02
125,3.281703e-02,4.485518e-02,3.094905e-02,3.103665e-02
126,3.285532e-02,4.481248e-02,3.081668e-02,3.086862e-02
127,3.289336e-02,4.476611e-02,3.068546e-02,3.070862e-02
128,3.293305e-02,4.471651e-02,3.055532e-02,3.055541e-02
129,3.297384e-02,4.466272e-02,3.042616e-02,3.040722e-02
130,3.301372e-02,4.460304e-02,3.029788e-02,3.026199e-02
131,3.305336e-02,4.453747e-02,3.017040e-02,3.011843e-02
